Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SOUTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),EAST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),NORTH PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),WEST PERIMETER LIGHTS 1:Lights Electricity Rate [W](Hourly),CORE LIGHTS 1:Lights Electricity Rate [W](Hourly),PLENUM:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM:Zone Air Temperature [C](Hourly),SOUTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),SOUTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),SOUTH PERIMETER:Zone Air Temperature [C](Hourly),EAST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),EAST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PERIMETER:Zone Air Temperature [C](Hourly),NORTH PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),NORTH PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),NORTH PERIMETER:Zone Air Temperature [C](Hourly),WEST PERIMETER:Zone Air System Sensible Heating Rate [W](Hourly),WEST PERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly),WEST PERIMETER:Zone Air Temperature [C](Hourly),CORE:Zone Air System Sensible Heating Rate [W](Hourly),CORE:Zone Air System Sensible Cooling Rate [W](Hourly),CORE:Zone Air Temperature [C](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),SOUTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),CORE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY HEATING COIL:Heating Coil Electricity Rate [W](Hourly),SOUTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),EAST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),WEST ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),CORE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly),NORTH ZONE UNITARY COOLING COIL:Cooling Coil Electricity Rate [W](Hourly) 
 01/19  09:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.191073281060718,2153.2144763844019,0.0,21.901321046181324,832.3851368939386,0.0,21.951292972941315,1970.6034878797719,0.0,21.97364306783966,729.1911882696918,0.0,21.967361554719404,2379.631085813943,0.0,21.976443647281689,11796.4317771926,2214.9909262901867,1129.189316481849,1441.331693609779,3395.8608431096779,2511.5280235608399,0.0,0.0,0.0,0.0,0.0 
 01/19  10:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33902423415567,1544.753402958373,0.0,21.989714540863127,625.6848144835494,0.0,21.991956732452875,1529.7626485577903,0.0,21.998508227618264,534.2571104037534,0.0,21.99324896044586,1887.4659034936813,0.0,21.999321195545535,9654.031492987915,1497.150769404192,901.3242494568284,1234.9658924750023,2871.999078702795,2045.0605288088298,0.0,0.0,0.0,0.0,0.0 
 01/19  11:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.510429991546649,1225.4407137038452,0.0,21.997261111039117,501.68423302751855,0.0,21.997246837764189,1271.3119202987064,0.0,21.999714314245936,412.27871771711309,0.0,21.997378511044837,1745.0947719538654,0.0,21.999907986324787,8758.862566648144,1175.3416948429088,786.2067485230358,1133.9908588684389,2757.2502038339587,1802.5420864395333,0.0,0.0,0.0,0.0,0.0 
 01/19  12:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.703897026572937,986.0178048196194,0.0,21.999271680520495,452.61148798846446,0.0,21.99905891420861,1142.1011590843055,0.0,21.99994538742359,349.5947110000816,0.0,21.998983770571827,1714.3644140699326,0.0,21.999987556227248,8243.39754875935,933.7102944089864,736.2306483224496,1070.566604966352,2726.2984292363978,1673.060597684896,0.0,0.0,0.0,0.0,0.0 
 01/19  13:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89955314864922,919.254620126987,0.0,21.999806338237236,440.41082143650149,0.0,21.99967840547295,1082.5675204447189,0.0,21.999989562996367,307.7483275676268,0.0,21.999606280453898,1647.8356821309399,0.0,21.999998317757436,7995.770600641551,866.3759289826111,723.7655043526947,1028.5555197629595,2659.9740700993868,1613.56860330363,0.0,0.0,0.0,0.0,0.0 
 01/19  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.084740002485519,810.9551772451432,0.0,21.99994843445973,417.7285229449999,0.0,21.99989000189492,1021.6483073704567,0.0,21.99999800270567,243.04188939838878,0.0,21.999847371618075,1531.5964891807617,0.0,21.999999772194653,7721.723905850737,764.5225810920092,714.1954143769943,990.2382461416241,2576.7854327054089,1572.4512573944326,0.0,0.0,0.0,0.0,0.0 
 01/19  15:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22982984740883,0.0,0.0,21.02346400456894,0.0,0.0,21.04919934294908,0.0,0.0,20.90751261373659,0.0,0.0,21.427952971991187,0.0,0.0,21.010788150664906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  16:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.229995623438574,0.0,0.0,20.103462308178164,0.0,0.0,20.299496555284354,0.0,0.0,20.03801805754442,0.0,0.0,20.947113695817678,0.0,0.0,20.37367003742458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.133812033221699,0.0,0.0,19.7068719512517,0.0,0.0,19.91047348534979,0.0,0.0,19.710839327004395,0.0,0.0,20.528466152651217,0.0,0.0,20.180305920270315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  18:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.987254823666868,0.0,0.0,19.29099730081269,0.0,0.0,19.569083029470986,0.0,0.0,19.36875807684408,0.0,0.0,20.142164363106425,0.0,0.0,20.01682565092092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  19:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80821180919513,0.0,0.0,19.042718405533806,0.0,0.0,19.351469542376639,0.0,0.0,19.17755759383512,0.0,0.0,19.90467913101595,0.0,0.0,19.9373768283793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.629997394523906,0.0,0.0,18.83079406613542,0.0,0.0,19.156213098629558,0.0,0.0,19.002960463659809,0.0,0.0,19.697926006675595,0.0,0.0,19.8231085077341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45254596961482,0.0,0.0,18.711030879463349,0.0,0.0,19.046035307670136,0.0,0.0,18.910952536419136,0.0,0.0,19.581924030132308,0.0,0.0,19.786495924662427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  22:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28063987578753,0.0,0.0,18.5927880546383,0.0,0.0,18.933981576580064,0.0,0.0,18.811771604067706,0.0,0.0,19.46565493886858,0.0,0.0,19.724357303306954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.116120802303926,0.0,0.0,18.49883990597298,0.0,0.0,18.843612226378239,0.0,0.0,18.731143636034568,0.0,0.0,19.3730541412821,0.0,0.0,19.66732792326558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/19  24:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96041202956524,0.0,0.0,18.44823480029263,0.0,0.0,18.793655548942625,0.0,0.0,18.69114912661251,0.0,0.0,19.32294146397157,0.0,0.0,19.65470015138034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  01:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.80997735502564,0.0,0.0,18.359956351450817,0.0,0.0,18.707768185955808,0.0,0.0,18.610282209557906,0.0,0.0,19.236562223117795,0.0,0.0,19.603631950425819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  02:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.659486013007724,0.0,0.0,18.279126349357484,0.0,0.0,18.627588379047365,0.0,0.0,18.532887612019726,0.0,0.0,19.155947639318155,0.0,0.0,19.528699324576459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  03:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.519793720585254,0.0,0.0,18.18989263345099,0.0,0.0,18.54039176914295,0.0,0.0,18.44623446034315,0.0,0.0,19.06871188880532,0.0,0.0,19.447933410081768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  04:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.386429721010702,0.0,0.0,18.163233175113079,0.0,0.0,18.512181146557027,0.0,0.0,18.422665238321476,0.0,0.0,19.042130309478865,0.0,0.0,19.437248746332508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  05:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26429794480616,0.0,0.0,18.150433486326589,0.0,0.0,18.496643761891165,0.0,0.0,18.412350623675264,0.0,0.0,19.028035577186544,0.0,0.0,19.43902075917203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  06:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.153571713461713,0.0,0.0,18.146113386553926,0.0,0.0,18.489769756029653,0.0,0.0,18.41000011475376,0.0,0.0,19.02241161548982,0.0,0.0,19.445331056602858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  07:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.054063678616132,0.0,0.0,18.15036170507222,0.0,0.0,18.49166675933355,0.0,0.0,18.415979608783855,0.0,0.0,19.025474000620656,0.0,0.0,19.457994899096595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  08:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.973204200745056,3853.722524742354,0.0,21.027829759100649,1924.3390689738822,0.0,21.60515970863323,3916.924475560146,0.0,21.358656106837399,1738.801417258147,0.0,21.802370507057213,4160.921045440406,0.0,21.436029197677877,20130.541503768625,3967.099604700192,2370.1810266984896,2695.0650794311015,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 01/20  09:00:00,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.107016806968736,2496.6082293519605,0.0,21.90717759649354,938.6029010981189,0.0,21.94577334934252,2283.8141755659655,0.0,21.959785819649697,809.1878902220893,0.0,21.96725483864101,2496.5100691539184,0.0,21.977658762796858,13443.359176892205,2606.9135438492614,1328.1566202345628,1696.9506704078149,3733.1601825037816,2974.6471857565159,0.0,0.0,0.0,0.0,0.0 
 01/20  10:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.288533117860565,1616.170040224204,0.0,21.997053692638617,671.4524179124419,0.0,21.996437838319797,1625.2143763291215,0.0,21.999505397423869,591.0406197509556,0.0,21.996949320686345,1877.7286592305573,0.0,21.99990754149947,10450.779244792397,1597.348699286708,1018.3833045905864,1436.9056945552446,3044.9853077381369,2249.6252644814537,0.0,0.0,0.0,0.0,0.0 
 01/20  11:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.508181039687278,1302.5811732271632,0.0,21.999214212893468,540.4411983167129,0.0,21.99877885876482,1367.5844409499296,0.0,21.9999050747848,454.98566423085779,0.0,21.99881360216716,1780.1506225628464,0.0,21.999987428271685,9427.037511953089,1275.8604806478127,875.189448025589,1277.9494356778269,2919.492229513976,1975.0149439476166,0.0,0.0,0.0,0.0,0.0 
 01/20  12:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.758305424099773,1087.1438395329388,0.0,21.999790585407476,487.40321245579346,0.0,21.999581743759238,1211.3672539592836,0.0,21.999981801266477,384.7000830030156,0.0,21.99953917909444,1688.3290270973503,0.0,21.999998293023898,8839.483234904044,1059.817017433405,821.8292670168162,1207.5224524669087,2827.913956295645,1818.8695675510008,0.0,0.0,0.0,0.0,0.0 
 01/20  13:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.017236922071356,908.3895133808892,0.0,21.999944098149198,433.0447356727982,0.0,21.99985657910373,1056.0564035309363,0.0,21.999996505241915,301.932280802067,0.0,21.99982087577839,1508.7445304200756,0.0,21.99999976774983,8089.104562084551,874.2537127001385,754.0726971770773,1098.1444865766412,2615.3851730483208,1643.7175184421054,0.0,0.0,0.0,0.0,0.0 
 01/20  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34559413469627,0.0,1128.8329204332763,21.999829068186828,396.0681104618843,0.0,21.99996987782452,986.4473394086635,0.0,21.999999642957318,0.0,42.84572178055714,21.99995571860689,1284.4009159014159,0.0,21.99999998446549,6367.5206925609859,0.0,692.4694717250968,704.4668436436466,2329.7886781525719,1537.2647248994018,0.0,0.0,0.0,0.0,0.0 
 01/20  15:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.761028932755527,0.0,0.0,23.49024694103297,0.0,0.0,21.16880853332646,0.0,0.0,21.001517173668394,0.0,0.0,22.792741412395839,0.0,0.0,21.20783137593697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  16:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.105226031339144,0.0,0.0,23.67222943798771,0.0,0.0,20.717395894747427,0.0,0.0,20.460619653228958,0.0,0.0,23.483706893601199,0.0,0.0,20.870658889878905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  17:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30150123717963,0.0,0.0,22.545217965164487,0.0,0.0,20.22887757790884,0.0,0.0,20.028508865338208,0.0,0.0,22.918880852483,0.0,0.0,20.59744863322114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  18:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.305874737540667,0.0,0.0,21.365057444099887,0.0,0.0,19.935994856963139,0.0,0.0,19.723921384855179,0.0,0.0,22.039686567121337,0.0,0.0,20.449843774870275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18672270866857,0.0,0.0,20.548672067831359,0.0,0.0,19.686479648047845,0.0,0.0,19.487821483204458,0.0,0.0,21.30011931222417,0.0,0.0,20.33402798679665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  20:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.009261147652326,0.0,0.0,19.951135271985217,0.0,0.0,19.480756894273669,0.0,0.0,19.301730842570266,0.0,0.0,20.69680867420554,0.0,0.0,20.222851287759096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  21:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81563325292847,0.0,0.0,19.537312667258587,0.0,0.0,19.324487962372964,0.0,0.0,19.166013514210584,0.0,0.0,20.310916376740516,0.0,0.0,20.109979696805249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.625380324407226,0.0,0.0,19.179999245623013,0.0,0.0,19.162289681381098,0.0,0.0,19.018669635765926,0.0,0.0,19.989286405879768,0.0,0.0,19.970917924493663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  23:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44725513082569,0.0,0.0,18.925288719671096,0.0,0.0,19.03123814148803,0.0,0.0,18.899639646310896,0.0,0.0,19.758454350497915,0.0,0.0,19.85300518747309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/20  24:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.287256781400666,0.0,0.0,18.70690853396278,0.0,0.0,18.89218664785045,0.0,0.0,18.766936844932116,0.0,0.0,19.555457922421604,0.0,0.0,19.714251528123329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  01:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.133843018989766,0.0,0.0,18.63715830227126,0.0,0.0,18.871111691244008,0.0,0.0,18.75899547327805,0.0,0.0,19.49386170019877,0.0,0.0,19.71647337837846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  02:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99527132888578,0.0,0.0,18.553161120466429,0.0,0.0,18.82124927762167,0.0,0.0,18.71804865790015,0.0,0.0,19.41466416251998,0.0,0.0,19.680631922506593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  03:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.869976969327946,0.0,0.0,18.462396777158856,0.0,0.0,18.755717545551584,0.0,0.0,18.656215438663226,0.0,0.0,19.328059468299764,0.0,0.0,19.60791993017033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  04:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75749854034548,0.0,0.0,18.400104365579435,0.0,0.0,18.7108229255496,0.0,0.0,18.61469148467555,0.0,0.0,19.269305646753105,0.0,0.0,19.55826249056393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  05:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65632605488692,0.0,0.0,18.33590636583009,0.0,0.0,18.659287243229188,0.0,0.0,18.564402635663958,0.0,0.0,19.208009462191318,0.0,0.0,19.501577052663028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  06:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.563100602569327,0.0,0.0,18.28931221525408,0.0,0.0,18.621484152218615,0.0,0.0,18.52795129548796,0.0,0.0,19.163590211197847,0.0,0.0,19.461275090067326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  07:00:00,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.476880402862351,0.0,0.0,18.187947558374249,0.0,0.0,18.529476249494285,0.0,0.0,18.432207055055114,0.0,0.0,19.065982299771347,0.0,0.0,19.361040928351725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  08:00:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.40582380132469,3886.9612765266185,0.0,21.131991697298436,1919.1913684380439,0.0,21.707657287441909,4023.1974534917596,0.0,21.468639181204858,1718.6863094095853,0.0,21.824457811979195,4346.329189975309,0.0,21.432851203709679,19882.202361317097,3967.099604700192,2292.539619035844,2524.367344642217,5375.671916581384,4618.9929022171959,0.0,0.0,0.0,0.0,0.0 
 01/21  09:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.591060696509438,1917.2122387775244,0.0,21.917290904198919,639.588982776588,0.0,21.959940220466259,2187.6554841444828,0.0,21.966760544353926,776.4483955116104,0.0,21.9709896764372,2627.5172046450745,0.0,21.977594606236268,11705.142183291618,1958.7533276444606,910.3528323858128,1440.5480788903477,3587.5906649024966,2704.3663053282327,0.0,0.0,0.0,0.0,0.0 
 01/21  10:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.857531666684487,847.856585683543,0.0,21.99739291174904,356.9635360117536,0.0,21.99738498653372,1496.2875799716822,0.0,21.999594587788836,519.6468657766609,0.0,21.997314036206274,1953.4220536224457,0.0,21.99990824699322,8042.026033406804,748.6341043899563,543.4313485513745,1045.068904865858,2720.7176484278945,1880.6430530314527,0.0,0.0,0.0,0.0,0.0 
 01/21  11:00:00,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.228040635112138,0.0,455.61494678051806,21.999595579389209,106.52430255412719,0.0,21.999452861148855,1104.1074506292912,0.0,21.999958781795006,321.8556697167064,0.0,21.99933758783428,1686.080017365985,0.0,21.99999389719855,5917.808853054428,0.0,254.093581867311,770.6057836937978,2358.3747972581707,1431.203716094881,0.0,0.0,0.0,0.0,0.0 
 01/21  12:00:00,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.708024480703395,0.0,895.6437415913956,21.999891491770034,127.73378632162485,0.0,21.999863331075816,815.0122027462285,0.0,21.999991481788699,181.4922541788801,0.0,21.999726616128574,1404.5013505015787,0.0,21.99999628472918,4977.903739325309,0.0,239.32459182176275,558.7163362768376,1987.7450602088375,1088.5867768776037,0.0,0.0,0.0,0.0,0.0 
 01/21  13:00:00,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.221962865971677,0.0,1153.266034911764,21.99997633451593,159.52745073705365,0.0,21.999959867427635,679.3849390198188,0.0,22.000028104172306,77.36935493777901,0.0,21.999904011500996,1237.0584706641917,0.0,22.00004102012959,4431.066151810508,0.0,246.55219799315268,405.56665550022606,1759.1837982881862,916.2325258886747,0.0,0.0,0.0,0.0,0.0 
 01/21  14:00:00,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.708092869789004,0.0,736.3422667269133,21.999968415924977,172.31389033627375,0.0,21.999991731505195,618.017158398527,0.0,22.00005556464871,0.0,48.94935541657651,21.999986441564709,1216.773557641473,0.0,22.00009154603434,4048.2730234386187,0.0,232.5155617952632,225.64751126981347,1671.9148434772406,814.6641327560321,0.0,0.0,0.0,0.0,0.0 
 01/21  15:00:00,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08335065917992,0.0,0.0,21.89369526032904,0.0,0.0,21.534025393290965,0.0,0.0,21.34289159772185,0.0,0.0,21.935747861124236,0.0,0.0,21.267883506085114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  16:00:00,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.327091263116306,0.0,0.0,21.53573863007426,0.0,0.0,21.16551656101808,0.0,0.0,20.907276303462628,0.0,0.0,21.86046141674595,0.0,0.0,20.857304758182705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  17:00:00,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.474081556135827,0.0,0.0,21.03065160854544,0.0,0.0,20.82370296797786,0.0,0.0,20.542126529873359,0.0,0.0,21.66770524644753,0.0,0.0,20.61721635070799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  18:00:00,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51103232541084,0.0,0.0,20.274898750565606,0.0,0.0,20.281522173238686,0.0,0.0,20.090477704233189,0.0,0.0,21.063185272141426,0.0,0.0,20.270605921927314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  19:00:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.404753068668425,0.0,0.0,19.686253487121499,0.0,0.0,19.804997313525097,0.0,0.0,19.584114319371687,0.0,0.0,20.44530945868201,0.0,0.0,19.955137259270683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  20:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.196589416070674,0.0,0.0,19.268874246125536,0.0,0.0,19.52459787659929,0.0,0.0,19.29668331033627,0.0,0.0,20.116458015017487,0.0,0.0,19.820777212079258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  21:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95177461751973,0.0,0.0,18.981492157295418,0.0,0.0,19.309654133248814,0.0,0.0,19.101567715580584,0.0,0.0,19.86051612886888,0.0,0.0,19.7286409267856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  22:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72068653110929,0.0,0.0,18.778712407829194,0.0,0.0,19.13880797706263,0.0,0.0,18.958781600513885,0.0,0.0,19.67605813734703,0.0,0.0,19.635019599824017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  23:00:00,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49797433158592,0.0,0.0,18.751717466852548,0.0,0.0,19.095984987113729,0.0,0.0,18.96167100314653,0.0,0.0,19.62751148704467,0.0,0.0,19.663582678361867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/21  24:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.299088459260046,0.0,0.0,18.70393196851331,0.0,0.0,19.051017190939267,0.0,0.0,18.92168565381279,0.0,0.0,19.57817879116077,0.0,0.0,19.67693686468322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/22  01:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.113673811839548,0.0,0.0,18.6207781607018,0.0,0.0,18.972343971645345,0.0,0.0,18.847289951119707,0.0,0.0,19.495596367521715,0.0,0.0,19.626351628231054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/22  02:00:00,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93956483733933,0.0,0.0,18.609930495002609,0.0,0.0,18.960990377085385,0.0,0.0,18.845891350751434,0.0,0.0,19.48383710533417,0.0,0.0,19.645233821732977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/22  03:00:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.780759926012789,0.0,0.0,18.559614559552338,0.0,0.0,18.911717378463494,0.0,0.0,18.80195841062949,0.0,0.0,19.433564753204565,0.0,0.0,19.619441456112665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
